"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-12-05 ~ 2025-12-04"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경상남도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"12268","경상남도 진주시 충무공동","8*","대","준주거지역","25m미만","202506","26","4599.30","270,000","","-","중개거래","경남 진주시"
"12269","경상남도 거제시 거제면 동상리","6**","답","농림지역","8m미만","202506","26","3134.20","37,924","","-","직거래","-"
"12270","경상남도 함안군 법수면 대송리","6**","잡종지","생산관리지역","-","202506","26","900.00","4,300","","-","직거래","-"
"12271","경상남도 의령군 봉수면 신현리","1**","대","계획관리지역","-","202506","26","442.00","1,286","","-","직거래","-"
"12272","경상남도 거제시 동부면 부춘리","1**","답","자연환경보전","8m미만","202506","26","3005.00","22,538","","-","직거래","-"
"12273","경상남도 창원시 의창구 대산면 북부리","6**","답","농림지역","8m미만","202506","26","2387.20","26,259","","-","직거래","-"
"12274","경상남도 창원시 성산구 귀산동","5**","답","개발제한구역","-","202506","26","834.00","13,761","","-","직거래","-"
"12275","경상남도 함안군 군북면 하림리","9**","전","생산관리지역","8m미만","202506","26","602.00","2,500","","-","중개거래","경남 함안군"
"12276","경상남도 진주시 상봉동","1***","전","보전녹지지역","-","202506","26","37.00","287","","-","직거래","-"
"12277","경상남도 진주시 사봉면 무촌리","2**","답","농림지역","8m미만","202506","26","1762.00","11,982","","-","직거래","-"
"12278","경상남도 함안군 산인면 신산리","2**","임야","보전관리지역","-","202506","26","466.00","500","","-","직거래","-"
"12279","경상남도 거제시 동부면 부춘리","1**","답","자연환경보전","8m미만","202506","26","1697.00","12,728","","-","직거래","-"
"12280","경상남도 함안군 산인면 신산리","2**","전","보전관리지역","-","202506","26","2645.00","6,500","","-","직거래","-"
"12281","경상남도 밀양시 상남면 평촌리","1***","답","농림지역","8m미만","202506","26","1647.87","8,400","지분","-","직거래","-"
"12282","경상남도 밀양시 상남면 평촌리","1***","답","농림지역","8m미만","202506","26","710.33","3,621","지분","-","직거래","-"
"12283","경상남도 밀양시 상남면 평촌리","1***","답","농림지역","8m미만","202506","26","355.17","1,865","지분","-","직거래","-"
"12284","경상남도 거제시 장목면 대금리","3*","전","생산관리지역","8m미만","202506","26","50.00","2,412","","-","중개거래","경남 거제시"
"12285","경상남도 밀양시 하남읍 수산리","3**","답","생산녹지지역","8m미만","202506","26","3002.00","21,792","","-","중개거래","경남 밀양시"
"12286","경상남도 밀양시 상남면 평촌리","1***","답","농림지역","8m미만","202506","26","439.23","2,307","지분","-","직거래","-"
"12287","경상남도 진주시 진성면 가진리","8**","답","농림지역","8m미만","202506","26","2328.70","9,600","","-","직거래","-"
"12288","경상남도 밀양시 상남면 평촌리","1***","답","농림지역","8m미만","202506","26","823.93","4,328","지분","-","직거래","-"
"12289","경상남도 진주시 진성면 가진리","8**","답","농림지역","8m미만","202506","26","1558.50","6,120","","-","직거래","-"
"12290","경상남도 밀양시 상남면 평촌리","1***","답","농림지역","8m미만","202506","26","878.47","4,478","지분","-","직거래","-"
"12291","경상남도 진주시 진성면 구천리","2**","답","농림지역","8m미만","202506","26","1498.80","1,812","","-","직거래","-"
"12292","경상남도 창녕군 남지읍 고곡리","3*","묘지","보전관리지역","-","202506","26","141.00","168","","-","직거래","-"
"12293","경상남도 거창군 위천면 상천리","4*","답","농림지역","8m미만","202506","26","778.75","1,200","지분","-","직거래","-"
"12294","경상남도 합천군 야로면 하림리","1***","대","계획관리지역","8m미만","202506","26","20.00","100","","-","직거래","-"
"12295","경상남도 거창군 가북면 용산리","6**","답","농림지역","8m미만","202506","26","2209.00","4,734","","-","직거래","-"
"12296","경상남도 합천군 묘산면 안성리","2**","전","계획관리지역","8m미만","202506","26","116.00","33","","-","직거래","-"
"12297","경상남도 고성군 고성읍 신월리","1**","답","생산녹지지역","8m미만","202506","26","931.00","4,003","","-","직거래","-"
"12298","경상남도 산청군 단성면 입석리","1***","잡종지","계획관리지역","8m미만","202506","26","6.00","123","지분","-","직거래","-"
"12299","경상남도 거창군 마리면 말흘리","2**","대","계획관리지역","12m미만","202506","26","122.00","1,960","","-","직거래","-"
"12300","경상남도 거창군 마리면 말흘리","2**","대","계획관리지역","12m미만","202506","26","35.00","540","","-","직거래","-"
"12301","경상남도 함양군 유림면 손곡리","7*","전","계획관리지역","8m미만","202506","26","270.00","540","","-","직거래","-"
"12302","경상남도 남해군 삼동면 물건리","1***","대","계획관리지역","8m미만","202506","26","251.00","14,800","","-","직거래","-"
"12303","경상남도 함양군 수동면 화산리","1**","답","보전관리지역","8m미만","202506","26","2079.00","6,029","","-","직거래","-"
"12304","경상남도 고성군 거류면 가려리","8**","답","농림지역","8m미만","202506","26","4000.00","15,200","","-","직거래","-"
"12305","경상남도 남해군 상주면 상주리","1***","대","계획관리지역","8m미만","202506","26","84.00","3,200","","-","직거래","-"
"12306","경상남도 함양군 수동면 화산리","1**","답","농림지역","8m미만","202506","26","887.00","2,572","","-","직거래","-"
"12307","경상남도 고성군 삼산면 두포리","1**","대","자연환경보전","8m미만","202506","26","247.00","6,550","지분","-","직거래","-"
"12308","경상남도 함양군 유림면 손곡리","7*","도로","계획관리지역","-","202506","26","14.00","10","","-","직거래","-"
"12309","경상남도 고성군 삼산면 두포리","1**","잡종지","자연환경보전","8m미만","202506","26","54.00","1,430","지분","-","직거래","-"
"12310","경상남도 고성군 거류면 가려리","8**","답","농림지역","8m미만","202506","26","2347.00","8,684","","-","직거래","-"
"12311","경상남도 거창군 웅양면 노현리","1***","답","자연녹지지역","8m미만","202506","26","2974.00","7,000","","-","직거래","-"
"12312","경상남도 남해군 삼동면 물건리","1***","잡종지","계획관리지역","8m미만","202506","26","320.00","11,200","","-","직거래","-"
"12313","경상남도 함양군 수동면 화산리","1**","답","농림지역","8m미만","202506","26","647.00","1,876","","-","직거래","-"
"12314","경상남도 합천군 삼가면 동리","7**","답","농림지역","8m미만","202506","26","1034.00","2,000","","-","중개거래","경남 합천군"
"12315","경상남도 창원시 의창구 동읍 남산리","2**","답","개발제한구역","8m미만","202506","26","424.00","5,376","","-","중개거래","경남 창원시 의창구"
"12316","경상남도 산청군 생초면 월곡리","6**","답","농림지역","8m미만","202506","26","774.00","1,170","","-","직거래","-"
"12317","경상남도 고성군 회화면 배둔리","1***","전","계획관리지역","-","202506","26","655.00","6,000","","-","직거래","-"
"12318","경상남도 산청군 신안면 안봉리","9**","답","계획관리지역","12m미만","202506","26","789.00","6,900","","-","직거래","-"
"12319","경상남도 산청군 생비량면 도전리","4**","대","계획관리지역","8m미만","202506","26","456.00","3,000","","-","직거래","-"
"12320","경상남도 산청군 생초면 월곡리","6**","답","농림지역","8m미만","202506","26","1717.00","2,530","","-","직거래","-"
"12321","경상남도 거창군 위천면 상천리","산5*","임야","농림지역","-","202506","26","3648.00","400","","-","직거래","-"
"12322","경상남도 합천군 묘산면 안성리","2**","대","계획관리지역","8m미만","202506","26","270.00","167","","-","직거래","-"
"12323","경상남도 산청군 생비량면 도전리","3**","전","계획관리지역","8m미만","202506","26","1006.00","2,200","지분","-","직거래","-"
"12324","경상남도 고성군 개천면 가천리","8**","답","생산관리지역","-","202506","26","215.00","150","","-","직거래","-"
"12325","경상남도 고성군 고성읍 신월리","1**","답","생산녹지지역","8m미만","202506","26","2930.00","12,599","","-","직거래","-"
"12326","경상남도 함양군 수동면 화산리","1**","전","보전관리지역","8m미만","202506","26","1975.00","5,728","","-","직거래","-"
"12327","경상남도 고성군 회화면 당항리","1**","전","생산관리지역","-","202506","26","1379.00","1,500","","-","직거래","-"
"12328","경상남도 함양군 수동면 하교리","4**","전","계획관리지역","8m미만","202506","26","1073.00","3,434","","-","직거래","-"
"12329","경상남도 함양군 수동면 하교리","4**","전","생산관리지역","8m미만","202506","26","4404.00","12,331","","-","직거래","-"
"12330","경상남도 함양군 수동면 하교리","4**","전","생산관리지역","-","202506","26","2753.00","7,708","","-","직거래","-"
"12331","경상남도 함양군 수동면 하교리","4**","전","생산관리지역","-","202506","26","2960.00","8,288","","-","직거래","-"
"12332","경상남도 함양군 수동면 하교리","4**","전","농림지역","8m미만","202506","26","1521.00","3,803","","-","직거래","-"
"12333","경상남도 고성군 고성읍 신월리","1**","답","생산녹지지역","8m미만","202506","26","2315.00","9,955","","-","직거래","-"
"12334","경상남도 하동군 진교면 송원리","1***","답","농림지역","12m미만","202506","26","9256.10","37,950","","-","직거래","-"
"12335","경상남도 창녕군 영산면 신제리","1**","답","농림지역","8m미만","202506","26","1506.00","9,120","","-","직거래","-"
"12336","경상남도 하동군 진교면 송원리","1***","답","농림지역","8m미만","202506","26","4441.60","18,655","","-","직거래","-"
"12337","경상남도 고성군 상리면 망림리","5**","답","농림지역","12m미만","202506","26","1948.00","5,065","","-","직거래","-"
"12338","경상남도 함양군 함양읍 교산리","5**","대","자연녹지지역","8m미만","202506","26","707.00","5,000","","-","직거래","-"
"12339","경상남도 함양군 마천면 창원리","2**","전","계획관리지역","8m미만","202506","26","606.00","1,056","","-","직거래","-"
"12340","경상남도 함양군 마천면 창원리","2**","전","계획관리지역","8m미만","202506","26","25.00","44","","-","직거래","-"
"12341","경상남도 고성군 영현면 봉발리","8**","대","계획관리지역","12m미만","202506","26","79.00","800","","-","직거래","-"
"12342","경상남도 고성군 고성읍 신월리","1**","답","생산녹지지역","8m미만","202506","26","1275.00","5,483","","-","직거래","-"
"12343","경상남도 산청군 단성면 입석리","2**","도로","계획관리지역","8m미만","202506","26","62.00","1,273","지분","-","직거래","-"
"12344","경상남도 합천군 청덕면 모리","3**","답","농림지역","8m미만","202506","26","1189.00","3,960","","-","직거래","-"
"12345","경상남도 거창군 남상면 무촌리","8**","답","농림지역","8m미만","202506","26","2526.00","7,578","","-","직거래","-"
"12346","경상남도 거창군 남상면 무촌리","8**","답","농림지역","8m미만","202506","26","3943.00","11,829","","-","직거래","-"
