YEAR,QU,ORDR,AREANM,LNDPCL,MUMMPC,MXMMPC
2014,2014년 1분기,NULL,울산광역시 남구,7,62320,366660
2014,2014년 1분기,NULL,울산광역시 동구,7,3800,909090
2014,2014년 1분기,NULL,울산광역시 북구,79,20000,450110
2014,2014년 1분기,NULL,울산광역시 울주군,388,13000,363020
2014,2014년 1분기,NULL,세종특별자치시 세종특별자치시,335,9690,440000
2014,2014년 1분기,NULL,경기도 수원시 장안구,52,394500,976500
2014,2014년 1분기,NULL,경기도 수원시 권선구,74,142130,764100
2014,2014년 1분기,NULL,경기도 수원시 팔달구,0,0,0
2014,2014년 1분기,NULL,경기도 수원시 영통구,9,559000,1005500
2014,2014년 1분기,NULL,경기도 성남시 수정구,9,83210,678420
2014,2014년 1분기,NULL,경기도 성남시 중원구,5,62500,1515150
2014,2014년 1분기,NULL,경기도 성남시 분당구,8,324560,1903770
2014,2014년 1분기,NULL,경기도 의정부시,21,69160,454060
2014,2014년 1분기,NULL,경기도 안양시 만안구,8,730110,980090
2014,2014년 1분기,NULL,경기도 안양시 동안구,0,0,0
2014,2014년 1분기,NULL,경기도 부천시 원미구,1,1115100,1115100
2014,2014년 1분기,NULL,경기도 부천시 소사구,2,302320,1125900
2014,2014년 1분기,NULL,경기도 부천시 오정구,8,115980,628010
2014,2014년 1분기,NULL,경기도 광명시,33,121000,751360
2014,2014년 1분기,NULL,경기도 평택시,368,25830,514550
2014,2014년 1분기,NULL,경기도 동두천시,11,26500,124360
2014,2014년 1분기,NULL,경기도 안산시 상록구,18,72590,221210
2014,2014년 1분기,NULL,경기도 안산시 단원구,43,41510,287240
2014,2014년 1분기,NULL,경기도 고양시 덕양구,72,73310,663790
2014,2014년 1분기,NULL,경기도 고양시 일산동구,39,111110,1121720
2014,2014년 1분기,NULL,경기도 고양시 일산서구,20,102850,880330
2014,2014년 1분기,NULL,경기도 과천시,4,413900,574360
2014,2014년 1분기,NULL,경기도 구리시,12,125800,909090
2014,2014년 1분기,NULL,경기도 남양주시,183,13370,836400
2014,2014년 1분기,NULL,경기도 오산시,7,262270,1177080
2014,2014년 1분기,NULL,경기도 시흥시,97,58360,539810
2014,2014년 1분기,NULL,경기도 군포시,11,144120,1186660
2014,2014년 1분기,NULL,경기도 의왕시,18,97080,666660
2014,2014년 1분기,NULL,경기도 하남시,33,115380,564510
2014,2014년 1분기,NULL,경기도 용인시 처인구,281,10,453600
2014,2014년 1분기,NULL,경기도 용인시 기흥구,18,51670,842270
2014,2014년 1분기,NULL,경기도 용인시 수지구,4,391300,817480
2014,2014년 1분기,NULL,경기도 파주시,481,2720,326820
2014,2014년 1분기,NULL,경기도 이천시,421,16580,366760
2014,2014년 1분기,NULL,경기도 안성시,350,13800,176320
2014,2014년 1분기,NULL,경기도 김포시,238,20580,717940
2014,2014년 1분기,NULL,경기도 화성시,782,12300,548390
2014,2014년 1분기,NULL,경기도 광주시,219,3370,1050390
2014,2014년 1분기,NULL,경기도 양주시,114,5090,514280
2014,2014년 1분기,NULL,경기도 포천시,342,3360,338980
2014,2014년 1분기,NULL,경기도 여주시,343,6290,184210
2014,2014년 1분기,NULL,경기도 여주군,0,0,0
2014,2014년 1분기,NULL,경기도 연천군,154,1600,110220
2014,2014년 1분기,NULL,경기도 가평군,213,5690,346150
2014,2014년 1분기,NULL,경기도 양평군,376,18120,333330
2014,2014년 1분기,NULL,강원도 춘천시,223,3330,303120
2014,2014년 1분기,NULL,강원도 원주시,336,4810,236120
2014,2014년 1분기,NULL,강원도 강릉시,226,5570,151830
2014,2014년 1분기,NULL,강원도 동해시,14,5170,97780
2014,2014년 2분기,NULL,충청남도 서산시,1043,1860,125561
2014,2014년 2분기,NULL,충청남도 논산시,1104,4554,80446
2014,2014년 2분기,NULL,충청남도 계룡시,33,15310,211207
2014,2014년 2분기,NULL,충청남도 당진시,1148,3450,240000
2014,2014년 2분기,NULL,충청남도 금산군,943,1812,113422
2014,2014년 2분기,NULL,충청남도 연기군,0,0,0
2014,2014년 2분기,NULL,충청남도 부여군,935,1146,46687
2014,2014년 2분기,NULL,충청남도 서천군,721,2401,71196
2014,2014년 2분기,NULL,충청남도 청양군,547,1925,43182
2014,2014년 2분기,NULL,충청남도 홍성군,650,569,82508
2014,2014년 2분기,NULL,충청남도 예산군,858,302,96026
2014,2014년 2분기,NULL,충청남도 태안군,768,6050,120985
2014,2014년 2분기,NULL,충청남도 당진군,0,0,0
2014,2014년 2분기,NULL,전라북도 전주시 완산구,188,2081,423256
2014,2014년 2분기,NULL,전라북도 전주시 덕진구,312,8897,481977
2014,2014년 2분기,NULL,전라북도 군산시,692,3056,185185
2014,2014년 2분기,NULL,전라북도 익산시,1665,621,69420
2014,2014년 2분기,NULL,전라북도 정읍시,1545,1231,36294
2014,2014년 2분기,NULL,전라북도 남원시,1173,307,33654
2014,2014년 2분기,NULL,전라북도 김제시,1486,2533,55652
2014,2014년 2분기,NULL,전라북도 완주군,1136,3125,134892
2014,2014년 2분기,NULL,전라북도 진안군,613,865,36265
2014,2014년 2분기,NULL,전라북도 무주군,483,1308,68837
2014,2014년 2분기,NULL,전라북도 장수군,605,383,32000
2014,2014년 2분기,NULL,전라북도 임실군,652,728,39422
2014,2014년 2분기,NULL,전라북도 순창군,627,789,30323
2014,2014년 2분기,NULL,전라북도 고창군,1110,1817,24196
2014,2014년 2분기,NULL,전라북도 부안군,981,1333,105957
2014,2014년 2분기,NULL,전라남도 목포시,44,6650,265661
2014,2014년 2분기,NULL,전라남도 여수시,610,543,210860
2014,2014년 2분기,NULL,전라남도 순천시,1086,588,110609
2014,2014년 2분기,NULL,전라남도 나주시,1683,1180,66667
2014,2014년 2분기,NULL,전라남도 광양시,502,1760,135696
2014,2014년 2분기,NULL,전라남도 담양군,956,1138,74906
2014,2014년 2분기,NULL,전라남도 곡성군,733,83,33898
2014,2014년 2분기,NULL,전라남도 구례군,582,409,68678
2014,2014년 2분기,NULL,전라남도 고흥군,1385,380,22093
2014,2014년 2분기,NULL,전라남도 보성군,990,409,26033
2014,2014년 2분기,NULL,전라남도 화순군,923,1313,57143
2014,2014년 2분기,NULL,전라남도 장흥군,831,126,21176
2014,2014년 2분기,NULL,전라남도 강진군,687,1202,23464
2014,2014년 2분기,NULL,전라남도 해남군,1440,730,24198
2014,2014년 2분기,NULL,전라남도 영암군,1197,1960,19018
2014,2014년 2분기,NULL,전라남도 무안군,1069,1347,45360
2014,2014년 2분기,NULL,전라남도 함평군,904,150,34638
2014,2014년 2분기,NULL,전라남도 영광군,791,1674,20202
2014,2014년 2분기,NULL,전라남도 장성군,997,2425,71823
2014,2014년 2분기,NULL,전라남도 완도군,715,507,27715
2014,2014년 2분기,NULL,전라남도 진도군,690,781,16166
2014,2014년 2분기,NULL,전라남도 신안군,1433,267,36176
2014,2014년 2분기,NULL,경상북도 포항시 남구,513,3122,256798
2014,2014년 2분기,NULL,경상북도 포항시 북구,926,2187,130031
2014,2014년 2분기,NULL,경상북도 경주시,1964,1405,239869
2014,2014년 2분기,NULL,경상북도 김천시,1513,0,105446
2014,2014년 2분기,NULL,경상북도 안동시,1157,262,74019
2014,2014년 2분기,NULL,경상북도 구미시,863,2786,186497
2014,2014년 2분기,NULL,경상북도 영주시,935,222,77273
2014,2014년 2분기,NULL,경상북도 영천시,2476,932,127841
2014,2014년 2분기,NULL,경상북도 상주시,1364,202,51414
2014,2014년 2분기,NULL,경상북도 문경시,767,387,75150
2014,2014년 2분기,NULL,경상북도 경산시,1264,3984,250400
2014,2014년 2분기,NULL,경상북도 군위군,827,1528,76923
2014,2014년 2분기,NULL,경상북도 의성군,1540,239,34928
2014,2014년 2분기,NULL,경상북도 청송군,714,430,40588
2014,2014년 2분기,NULL,경상북도 영양군,545,338,42088
2014,2014년 2분기,NULL,경상북도 영덕군,527,1101,102767
2014,2014년 2분기,NULL,경상북도 청도군,1656,2000,145706
2014,2014년 2분기,NULL,경상북도 고령군,700,2489,140619
2014,2014년 2분기,NULL,경상북도 성주군,1380,735,97317
2014,2014년 2분기,NULL,경상북도 칠곡군,955,2762,305545
2014,2014년 2분기,NULL,경상북도 예천군,869,112,75497
2014,2014년 2분기,NULL,경상북도 봉화군,804,341,34758
2014,2014년 2분기,NULL,경상북도 울진군,407,361,52800
2014,2014년 2분기,NULL,경상북도 울릉군,42,713,95238
2014,2014년 2분기,NULL,경상남도 창원시 의창구,519,2207,356164
2014,2014년 2분기,NULL,경상남도 창원시 성산구,28,6308,411972
2014,2014년 2분기,NULL,경상남도 창원시 마산합포구,126,606,340321
2014,2014년 2분기,NULL,경상남도 창원시 마산회원구,99,1592,406393
2014,2014년 2분기,NULL,경상남도 창원시 진해구,114,18767,514451
2014,2014년 2분기,NULL,경상남도 진주시,1018,403,169502
2014,2014년 2분기,NULL,경상남도 통영시,510,739,318302
2014,2014년 2분기,NULL,경상남도 사천시,627,215,235023
2014,2014년 2분기,NULL,경상남도 김해시,1103,2222,402323
2014,2014년 2분기,NULL,경상남도 밀양시,1848,5079,176695
2014,2014년 2분기,NULL,경상남도 거제시,938,5682,558993
2014,2014년 2분기,NULL,경상남도 양산시,438,689,338983
2014,2014년 2분기,NULL,경상남도 의령군,545,409,60339
2014,2014년 2분기,NULL,경상남도 함안군,1023,1199,220234
2014,2014년 2분기,NULL,경상남도 창녕군,1443,719,128286
2014,2014년 2분기,NULL,경상남도 고성군,1022,1856,105105
2014,2014년 2분기,NULL,경상남도 남해군,903,1002,178771
2014,2014년 2분기,NULL,경상남도 하동군,987,279,140187
2014,2014년 2분기,NULL,경상남도 산청군,256,1968,69573
2014,2014년 2분기,NULL,경상남도 함양군,790,753,63025
2014,2014년 2분기,NULL,경상남도 거창군,880,302,51560
2014,2014년 2분기,NULL,경상남도 합천군,1146,240,43333
2014,2014년 2분기,NULL,제주특별자치도 제주시,2551,801,290867
2014,2014년 2분기,NULL,제주특별자치도 서귀포시,2005,3020,277923
2014,2014년 3분기,NULL,서울특별시 종로구,4,14837,389610
2014,2014년 3분기,NULL,서울특별시 중랑구,5,30303,1128405
2014,2014년 3분기,NULL,서울특별시 성북구,0,0,0
2014,2014년 3분기,NULL,서울특별시 강북구,0,0,0
2014,2014년 3분기,NULL,서울특별시 도봉구,2,604730,625000
2014,2014년 3분기,NULL,서울특별시 노원구,2,471860,642458
2014,2014년 3분기,NULL,서울특별시 은평구,0,0,0
2014,2014년 3분기,NULL,서울특별시 마포구,1,3040000,3040000
2014,2014년 3분기,NULL,서울특별시 강서구,11,74286,1965560
2014,2014년 3분기,NULL,서울특별시 구로구,10,238095,1355932
2014,2014년 3분기,NULL,서울특별시 금천구,1,320513,320513
2014,2014년 3분기,NULL,서울특별시 서초구,24,117057,1507937
2014,2014년 3분기,NULL,서울특별시 강남구,13,500000,2419942
2014,2014년 3분기,NULL,서울특별시 송파구,1,248332,248332
2014,2014년 3분기,NULL,서울특별시 강동구,9,129590,2197802
2014,2014년 3분기,NULL,부산광역시 서구,10,263797,401786
2014,2014년 3분기,NULL,부산광역시 동구,0,0,0
2014,2014년 3분기,NULL,부산광역시 영도구,7,48826,365745
2014,2014년 3분기,NULL,부산광역시 부산진구,0,0,0
2014,2014년 3분기,NULL,부산광역시 동래구,1,83951,83951
2014,2014년 3분기,NULL,부산광역시 남구,0,0,0
2014,2014년 3분기,NULL,부산광역시 북구,4,60403,187050
2014,2014년 3분기,NULL,부산광역시 해운대구,12,48265,1204819
2014,2014년 3분기,NULL,부산광역시 사하구,1,136610,136610
2014,2014년 3분기,NULL,부산광역시 금정구,64,55456,410678
2014,2014년 3분기,NULL,부산광역시 강서구,551,19065,513761
2014,2014년 3분기,NULL,부산광역시 연제구,3,487383,1416688
2014,2014년 3분기,NULL,부산광역시 수영구,0,0,0
2014,2014년 3분기,NULL,부산광역시 사상구,2,79060,161364
2014,2014년 3분기,NULL,부산광역시 기장군,445,4476,592885
2014,2014년 3분기,NULL,대구광역시 동구,254,7010,392749
2014,2014년 3분기,NULL,대구광역시 서구,7,98870,630000
2014,2014년 3분기,NULL,대구광역시 북구,104,35172,461538
2014,2014년 3분기,NULL,대구광역시 수성구,130,12928,633962
2014,2014년 3분기,NULL,대구광역시 달서구,17,73202,694000
2014,2014년 3분기,NULL,대구광역시 달성군,1458,5263,350404
2014,2014년 3분기,NULL,인천광역시 중구,96,99000,697674
2014,2014년 3분기,NULL,인천광역시 남구,0,0,0
2014,2014년 3분기,NULL,인천광역시 연수구,12,126050,1017820
2014,2014년 3분기,NULL,인천광역시 남동구,50,125824,718750
2014,2014년 3분기,NULL,인천광역시 부평구,18,819849,1115692
2014,2014년 3분기,NULL,인천광역시 계양구,59,89000,465000
2014,2014년 3분기,NULL,인천광역시 서구,117,1361,779380
2014,2014년 3분기,NULL,인천광역시 강화군,1109,8390,303030
2014,2014년 3분기,NULL,인천광역시 옹진군,194,756,315126
2014,2014년 3분기,NULL,광주광역시 동구,43,4008,699087
2014,2014년 3분기,NULL,광주광역시 서구,135,25128,816532
2014,2014년 3분기,NULL,광주광역시 남구,132,14472,136127
2014,2014년 3분기,NULL,광주광역시 북구,271,8470,544471
2014,2014년 3분기,NULL,광주광역시 광산구,584,4211,581114
2014,2014년 3분기,NULL,대전광역시 동구,100,2752,260085
2014,2014년 3분기,NULL,대전광역시 중구,50,4615,143939
2014,2014년 3분기,NULL,대전광역시 서구,92,13423,281360
2014,2014년 3분기,NULL,대전광역시 유성구,224,30190,791623
2014,2014년 3분기,NULL,대전광역시 대덕구,40,16014,354331
2014,2014년 3분기,NULL,울산광역시 중구,31,34301,211243
2014,2014년 3분기,NULL,울산광역시 남구,18,26578,852090
2014,2014년 3분기,NULL,울산광역시 동구,20,3803,909091
2014,2014년 3분기,NULL,울산광역시 북구,269,15084,803427
2014,2014년 3분기,NULL,울산광역시 울주군,1343,5187,363023
2014,2014년 3분기,NULL,세종특별자치시 세종특별자치시,1017,3690,440000
2014,2014년 3분기,NULL,경기도 수원시 장안구,66,15504,1151703
2014,2014년 3분기,NULL,경기도 수원시 권선구,153,98522,1015152
2014,2014년 3분기,NULL,경기도 수원시 팔달구,0,0,0
2014,2014년 3분기,NULL,경기도 수원시 영통구,14,137457,1319382
2014,2014년 3분기,NULL,경기도 성남시 수정구,34,83213,1550478
2014,2014년 3분기,NULL,경기도 성남시 중원구,9,29304,1515152
2014,2014년 3분기,NULL,경기도 성남시 분당구,37,261314,1903777
2014,2014년 3분기,NULL,경기도 의정부시,54,36456,604423
2014,2014년 3분기,NULL,경기도 안양시 만안구,13,272727,980092
2014,2014년 3분기,NULL,경기도 안양시 동안구,0,0,0
2014,2014년 3분기,NULL,경기도 부천시 원미구,2,480132,1115108
2014,2014년 3분기,NULL,경기도 부천시 소사구,8,264026,1150000
2014,2014년 3분기,NULL,경기도 부천시 오정구,31,102693,967742
2014,2014년 3분기,NULL,경기도 광명시,61,121000,2272727
2014,2014년 3분기,NULL,경기도 평택시,1223,977,781255
2014,2014년 3분기,NULL,경기도 동두천시,72,26502,328947
2014,2014년 3분기,NULL,경기도 안산시 상록구,66,39150,364865
2014,2014년 3분기,NULL,경기도 안산시 단원구,193,5455,453187
2014,2014년 3분기,NULL,경기도 고양시 덕양구,245,29000,972447
2014,2014년 3분기,NULL,경기도 고양시 일산동구,120,87903,1121722
2014,2014년 3분기,NULL,경기도 고양시 일산서구,87,18120,880330
2014,2014년 3분기,NULL,경기도 과천시,27,413907,1084011
2014,2014년 3분기,NULL,경기도 구리시,25,125807,1394379
2014,2014년 3분기,NULL,경기도 남양주시,807,7226,912005
2014,2014년 3분기,NULL,경기도 오산시,122,76087,1384615
2014,2014년 3분기,NULL,경기도 시흥시,285,58368,623377
2014,2014년 3분기,NULL,경기도 군포시,35,68970,1186667
2014,2014년 3분기,NULL,경기도 의왕시,55,43605,1055556
2014,2014년 3분기,NULL,경기도 하남시,110,42735,1164000
2014,2014년 3분기,NULL,경기도 용인시 처인구,856,18,594059
2014,2014년 3분기,NULL,경기도 용인시 기흥구,93,51680,1266667
2014,2014년 3분기,NULL,경기도 용인시 수지구,38,60000,1322751
2014,2014년 3분기,NULL,경기도 파주시,1484,497,514162
